Dialog_ID,Type,Actor,Text,Label
hit:11144_conv:22288,utterance,speaker,My friend just told me they're going to tour Asia and I was so seethingly jealous I became really awkward. I just started talking super-formally and I didn't know what to really say.,ashamed
hit:11144_conv:22288,utterance,listener,You should ask them if you can tag along! I'm sure they won't mind one bit.,confident
hit:11144_conv:22288,utterance,speaker,"Hey that's not a bad idea. I'd need to quit my job because they're going for ages, but it would certainly help me with my envy!",acknowledging
hit:11144_conv:22288,utterance,listener,Will it cost a lot to go on a tour with them?,questioning
hit:11144_conv:22288,utterance,speaker,"Thousands, I'd imagine. But I bet it would be worth it!",encouraging
hit:4737_conv:9475,situation,none,Another one of my friends got engaged. What about me?,jealous
hit:4737_conv:9475,utterance,speaker,Another one of my friends got engaged,jealous
hit:4737_conv:9475,utterance,listener,Thats great for them!,acknowledging
hit:4737_conv:9475,utterance,speaker,But what about me? I am the only single one now,lonely
hit:4737_conv:9475,utterance,listener,"Yeah that can feel disappointing, and you can feel left out. Im sorry thats how it is for you. Maybe you will meet someone at their wedding?",sympathizing
hit:4737_conv:9475,utterance,speaker,I better!,prepared
hit:5243_conv:10486,situation,none,My friend just bought a BMW.  I am so envious of him.,jealous
hit:5243_conv:10486,utterance,speaker,My friend just bought a BMW.,jealous
hit:5243_conv:10486,utterance,listener,"That's rad, those are slick looking cars!",acknowledging
hit:5243_conv:10486,utterance,speaker,"I know, I am so envious of him.",jealous
hit:5243_conv:10486,utterance,listener,It's time to one up him and get a Porsche!,jealous
hit:6663_conv:13327,situation,none,my friend just met a great guy. She was supposed to be my wing man,jealous
hit:6663_conv:13327,utterance,speaker,I went out to a bar with one of my good friends,joyful
hit:6663_conv:13327,utterance,listener,Good for you. Are you really close to this friend? I wish I had more close friends,questioning
hit:6663_conv:13327,utterance,speaker,Well I was feeling down about being single and she took me out. She ended up meeting a great guy too,grateful
hit:6663_conv:13327,utterance,listener,I am also single and there is no one to take me out just to soothe my inner emotional turmoil,lonely
hit:6663_conv:13327,utterance,speaker,cheer up. I'l be your friend,consoling
hit:10129_conv:20259,situation,none,"My brother won a 75"" TV from work yesterday. I bet that will look awesome with Xbox games.",jealous
hit:10129_conv:20259,utterance,speaker,"My brother told me that he won a 75"" TV from work. He says it looks good with his new Xbox!",jealous
hit:10129_conv:20259,utterance,listener,Interest are you going to try and get him to sell it?,questioning
hit:10129_conv:20259,utterance,speaker,"No, I have no where to put it but I'm going to his house to watch football for sure.",excited
hit:10129_conv:20259,utterance,listener,"That will be fun, maybe he will even let you play his xbox on it.",suggesting
hit:10129_conv:20259,utterance,speaker,He better!,consoling
hit:11790_conv:23581,situation,none,I can't believe how pretty my best friend's new girlfriend is. I look better than him but he always gets the pretty girls. Wish I had as much game as him.,jealous
hit:11790_conv:23581,utterance,speaker,My best friend got such a pretty girlfriend. I don't know how he does it. I look better than him but he gets the pretty girls.,jealous
hit:11790_conv:23581,utterance,listener,I totally know what you mean.,agreeing
hit:11790_conv:23581,utterance,speaker,I wish I had the game he has. I think I need to cut my hair like him to get a better chance with the ladies.,jealous
hit:11790_conv:23581,utterance,listener,You also need some good pickup lines.,trusting
hit:12408_conv:24817,situation,none,"My friends just recently purchased a new 2019 Honda Civic.  I am truly angry; I shouldn't be, but I am.  I should be the one with the new car.",jealous
hit:12408_conv:24817,utterance,speaker,"My friends just recently purchased a brand new, new car smelling, 2019 Honda Civic.",jealous
hit:12408_conv:24817,utterance,listener,Yikes! Bet the car payment is not worth it. lol,consoling
hit:12408_conv:24817,utterance,speaker,"Well, for me, I am honestly angry.  I look at their success and feel it should be me!",furious
hit:12408_conv:24817,utterance,listener,"Sometimes jealousy can become us. But most times it does not pay to be that way, cause 9 times out of 10 those kind of people is just living off credit so technically it is not something they own out right",neutral
hit:12408_conv:24817,utterance,speaker,"You are probably right.  I feel like such a terrible friend for feeling that way.  Nevertheless, it is a little motivation for me to work that much harder.",agreeing
hit:5539_conv:11078,situation,none,My neighbor bought a new porsche. I envy him so much.,jealous
hit:5539_conv:11078,utterance,speaker,My neighbor bought a new porsche. I envy him so much.,jealous
hit:5539_conv:11078,utterance,listener,Does he at least work hard for it ?,questioning
hit:5539_conv:11078,utterance,speaker,"No, that is also a problem. It is not clear what is job. I don't understand how he manage to have that much money.",surprised
hit:5539_conv:11078,utterance,listener,Hopefully he  has worked hard for it. I'm sorry you have to deal with that,consoling
hit:5850_conv:11701,situation,none,I felt bad seeing a guy talking to my girl friend,jealous
hit:5850_conv:11701,utterance,speaker,My girl friend was double dating,jealous
hit:5850_conv:11701,utterance,listener,Oh really? How'd you find out?,questioning
hit:5850_conv:11701,utterance,speaker,I was so lucky I met them together having dinner in a restaurant in town,grateful
hit:5850_conv:11701,utterance,listener,Well at least you found out easily.,neutral
hit:4436_conv:8873,situation,none,i am so upset my classmate got th lead in the schoole\ play,jealous
hit:4436_conv:8873,utterance,speaker,MY classmate got the lead in the school play,impressed
hit:4436_conv:8873,utterance,listener,are you part of the play as well?,questioning
hit:4436_conv:8873,utterance,speaker,"no, because she stole my part. I wanted the lead",neutral
hit:4436_conv:8873,utterance,listener,oh that sucks,acknowledging
hit:4436_conv:8873,utterance,speaker,I dont want to be her friend anymore,lonely
hit:4436_conv:8873,utterance,listener,might be a bit too far.,suggesting
hit:4436_conv:8873,utterance,speaker,she stole my part,furious
hit:12061_conv:24122,situation,none,"In my teen years, I was in love with my best friends girlfriend. It was sad and silly, but it took me a few years to get over it.",jealous
hit:12061_conv:24122,utterance,speaker,"When I was a teen, I fell in love with my best friends girlfriend.",jealous
hit:12061_conv:24122,utterance,listener,Oh that sounds dramatic. How did it turn out?,questioning
hit:12061_conv:24122,utterance,speaker,"I had some bad feelings about it and him for a while, but I got over it.",sentimental
hit:12061_conv:24122,utterance,listener,I'm glad you worked it out!,grateful
hit:2684_conv:5368,situation,none,My coworker got one of the best assignments at work seemingly without even working for it. I wish I could get better assignments like that!,jealous
hit:2684_conv:5368,utterance,speaker,My coworker was given a great work assignment this morning. It seems like she did nothing to even deserve it. I wish I could get such great assignments!,jealous
hit:2684_conv:5368,utterance,listener,I hate when that happens.  Things always seem to go that way.,annoyed
hit:2684_conv:5368,utterance,speaker,I know it's really frustrating. I don't know what I should do at all.,agreeing
hit:2684_conv:5368,utterance,listener,All you can do is just keep doing the best job you can and hopefully someone will notice someday.,consoling
hit:10066_conv:20132,situation,none,"I am an adult, but unfortunately still succumb to petty envy. My family buys my adult sister things all the time but can't really help me out when I need it.",jealous
hit:10066_conv:20132,utterance,speaker,I know it's very petty of me but it is starting to bug me. My family has been very generous towards my adult sister as of late but have not really paid much attention to me.,annoyed
hit:10066_conv:20132,utterance,listener,Have you tried talking to them about this?,questioning
hit:10066_conv:20132,utterance,speaker,"This has happened on and off for years, and I always try to talk to them. I usually get no response. It's led me to be self-sufficient fortunately.",grateful
hit:10066_conv:20132,utterance,listener,"That's really frustrating, they'll realize only when you start distancing yourself from them",neutral
hit:10066_conv:20132,utterance,speaker,I have in the past and it didn't seem to work. I'm hopeful they will open up to me one day though.,hopeful
hit:860_conv:1720,situation,none,I am so jealous my best friend just won the lotto.,jealous
hit:860_conv:1720,utterance,speaker,I am so mad at my best friend.  She won the lotto last week.,furious
hit:860_conv:1720,utterance,listener,Wow! How much was it?,questioning
hit:860_conv:1720,utterance,speaker,a Half Million... can you believe it??,surprised
hit:860_conv:1720,utterance,listener,I'd be mad too. You don't think she will share it with you,acknowledging
hit:860_conv:1720,utterance,speaker,even if she did.. she isnt going to give me that much.. why can't I ever be the one that wins?,neutral
hit:860_conv:1720,utterance,listener,I never win either.,jealous
hit:860_conv:1720,utterance,speaker,I need it so bad too.  I have so many bills.,caring
hit:287_conv:574,situation,none,I am jealous of Brad Pitt.,jealous
hit:287_conv:574,utterance,speaker,I wish I was Brad Pitt.,jealous
hit:287_conv:574,utterance,listener,"I wish i was Chris Pratt but why do you wanna be ""The Pitt""",jealous
