Dialog_ID,Type,Actor,Text
hit:1990_conv:3981,utterance,speaker,I just found out that my supervisor approved a pay increase for me starting next week! It was completely unexpected and I am elated!
hit:1990_conv:3981,utterance,listener,Oh wow! What's better than a raise? A raise you didn't even expect!
hit:1990_conv:3981,utterance,speaker,That's what I am saying!  It was a great windfall!
hit:1990_conv:3981,utterance,listener,Is it a pretty substantial increase?
hit:8805_conv:17611,situation,none,I am going to Disney next week!
hit:8805_conv:17611,utterance,speaker,I am going to Disney next week!
hit:8805_conv:17611,utterance,listener,Oh how exciting!
hit:8805_conv:17611,utterance,speaker,"I have never been before, I hope it's everything I dreamed it to be!"
hit:8805_conv:17611,utterance,listener,I bet it will be a great time and fun!
hit:3033_conv:6066,situation,none,a was offered a promotion at my job
hit:3033_conv:6066,utterance,speaker,"my weeks been going great at work , how about yourself ?"
hit:3033_conv:6066,utterance,listener,It's been a mix of a rollercoaster lol.
hit:3033_conv:6066,utterance,speaker,"mine also , ive hated this job forever since they will never make me a full timer , and out the blue they offered me assistant manager"
hit:3033_conv:6066,utterance,listener,Wow! Are you going to stay now?
hit:3033_conv:6066,utterance,speaker,"Honestly im just gonna take it for the experience and eventually quit, im still salty it took this long for a promotion"
hit:3033_conv:6066,utterance,listener,I understand! I would be too!
hit:1032_conv:2064,situation,none,I was excited when my parents got me a car as a graduation gift
hit:1032_conv:2064,utterance,speaker,I was excited when my parents got me a car as a graduation gift
hit:1032_conv:2064,utterance,listener,Oh that sounds very exciting! What kind of car?
hit:1032_conv:2064,utterance,speaker,it was an 05 ford focus!
hit:1032_conv:2064,utterance,listener,That is so awesome! Happy for you!
hit:5483_conv:10966,situation,none,Rally time; time to jump on the motorcycle and go cruising!
hit:5483_conv:10966,utterance,speaker,The world famous sturgis rally is this week.  I am going for a ride on the motorcycle tonight to check it out!
hit:5483_conv:10966,utterance,listener,I have never heard of that
hit:5483_conv:10966,utterance,speaker,Huge motorcycle rally near mt rushmore in south dakota
hit:5483_conv:10966,utterance,listener,oh cool. I never been to any kind of motorcycle event
hit:8647_conv:17294,situation,none,"About a week ago, i bought myself a brand new Samsung Galaxy S9. The phone is amazing and has met all my expectations"
hit:8647_conv:17294,utterance,speaker,"A week ago, i bought a brand new Samsung Galaxy S9 for myself. Phone is incredible and all my expectations about it was met"
hit:8647_conv:17294,utterance,listener,Awesome! So you'd recommend it if I were looking for a new phone?
hit:8647_conv:17294,utterance,speaker,"Indeed. For $700, this phone is above expectations. Latest iPhone versions are becoming so overrated with inflated prices"
hit:8647_conv:17294,utterance,listener,I've never been a phone of Apple anyway. I had the first iPhone and wasn't impressed so I never tried again.
hit:4861_conv:9723,situation,none,My friend was telling me how she recently bought tickets to a festival at a discount and she offered me to purchase a ticket from her if I'm interested. It would be my first festival.
hit:4861_conv:9723,utterance,speaker,My friend was telling me how she recently bought tickets to a music festival at a discount and she offered me to buy a ticket from her if I'm interested.
hit:4861_conv:9723,utterance,listener,Oh that sounds like a good deal! It wouldn't get her in trouble or anything right?
hit:4861_conv:9723,utterance,speaker,"I don't think she will get in trouble because I won't report her, I will probably take her offer because it will be my first festival."
hit:4861_conv:9723,utterance,listener,Oh okay. Thats up to you! I just wouldn't want my friend to get in trouble!
hit:1624_conv:3249,situation,none,Just watched the trailer for Black Ops 4. This girl games!
hit:1624_conv:3249,utterance,speaker,I just saw the trailer for Black Ops 4 and preordered it immediately!
hit:1624_conv:3249,utterance,listener,"Wow, they are still making them? Only ones I enjoyed was MW1, MW2, and BO1."
hit:1624_conv:3249,utterance,speaker,Yep I get it every year. Thw last one was WWII and it was pretty good.
hit:1624_conv:3249,utterance,listener,I actually did buy that one on Steam but it barely has any players :(
hit:1624_conv:3249,utterance,speaker,I have no idea what Steam is. I have an XB1
hit:1233_conv:2466,situation,none,My friend bought me a ticket to see my favorite band Saturday night. I cannot wait.
hit:1233_conv:2466,utterance,speaker,So my friend surprised me with tickets to see my favorite band this Saturday. I thought it was sold out. I cannot wait.
hit:1233_conv:2466,utterance,listener,Thats cool! What band is it?
hit:1233_conv:2466,utterance,speaker,LCD Soundsystem. I have been a fan for a long time. Im really freaking out about going now.
hit:1233_conv:2466,utterance,listener,Fantastic! That would be so fun!
hit:4819_conv:9638,situation,none,I was anticipating the first day of school for a few days. It was going to be the first day in High school
hit:4819_conv:9638,utterance,speaker,I was anticipating the first day of school for a few days
hit:4819_conv:9638,utterance,listener,A new school year can be a pretty exciting thing.  Is it a new school year for you or your child?
hit:4819_conv:9638,utterance,speaker,"It is for me, first day at high school!"
hit:4819_conv:9638,utterance,listener,"Highschool was a long time ago for me, but from what I remember I had great times."
hit:118_conv:237,situation,none,My wife and I are going on vacation next week. We're satying in a cabin in West Virginia.
hit:118_conv:237,utterance,speaker,I'm very excited to take a vacation with my wife. We've been wanting to stay in a cabin for awhile.
hit:118_conv:237,utterance,listener,That's exciting! Cabin sounds really cozy.
hit:118_conv:237,utterance,speaker,"Yeah, we haven't gone on a romantic vacation in over a year, so I'm really looking foward to it."
hit:118_conv:237,utterance,listener,She's a lucky lady!
hit:9828_conv:19656,situation,none,I went to the circus one time. I saw some elephants and also played some games.
hit:9828_conv:19656,utterance,speaker,Have you been to a circus?
hit:9828_conv:19656,utterance,listener,"I have.  It was a long time ago.  I had a lot of fun watching it with my daughter but I always feel sad for the animals, until I found out that the circus I went to helps injured animals have a home."
hit:9828_conv:19656,utterance,speaker,operation free the circus animals!
hit:9828_conv:19656,utterance,listener,Yes!  I'm very much against animal cruelty but not every circus is bad thankfully.  Do you love the circus?
hit:9828_conv:19656,utterance,speaker,I went once and it was cool. I didn't think about animal rights back then though.
hit:1641_conv:3282,situation,none,I got a brand new computer
hit:1641_conv:3282,utterance,speaker,I got a brand new computer last month!
hit:1641_conv:3282,utterance,listener,Cool! What did you get?
hit:1641_conv:3282,utterance,speaker,"It's something brand new, and it works very fast."
hit:1641_conv:3282,utterance,listener,Well good for you!
hit:2393_conv:4786,situation,none,My dad is coming into town. Haven't seen the guy in 5 years.
hit:2393_conv:4786,utterance,speaker,My dad is coming into town. Haven't seen the guy in 5 years
hit:2393_conv:4786,utterance,listener,That should be fun.  Does he live pretty far away?
hit:2393_conv:4786,utterance,speaker,"Yea, he's some timezones away."
hit:2393_conv:4786,utterance,listener,That has to be tough
hit:5696_conv:11392,situation,none,I can't wait for our next reunion. We are going on a cruise.
hit:5696_conv:11392,utterance,speaker,I can't wait for our next reunion
hit:5696_conv:11392,utterance,listener,Those are so much fun. Family or school?
hit:5696_conv:11392,utterance,speaker,family. We a going on a cruise. I love cruises.
hit:5696_conv:11392,utterance,listener,"That will be great. Take lots of pictures, you will want to remember all of those memories you are going to make."
hit:5696_conv:11392,utterance,speaker,I know. My kids will love it too
hit:6756_conv:13512,situation,none,"The weekend is finally here, woohoo!"
hit:6756_conv:13512,utterance,speaker,"The weekend is finally here, woohoo!"
hit:6756_conv:13512,utterance,listener,Oh man truer words were never spoken! How are you gonna spend your free time this weekend?
hit:6756_conv:13512,utterance,speaker,Not sure yet but I am looking forward to sleeping in a bit
hit:6756_conv:13512,utterance,listener,That's my thought process like every week. I think I might be getting old because sometimes I like sleeping more than being awake.
hit:2175_conv:4351,situation,none,I am excited to EAT today lol. I am on keto and back to fasting.
hit:2175_conv:4351,utterance,speaker,I am happy about my first meal in a few hours. I am back on keto so I fast and then have two meals. It makes that first meal something I look forward too a lot!
hit:2175_conv:4351,utterance,listener,What do you think that you'll have ?
hit:2175_conv:4351,utterance,speaker,"Well I have a place I love where I get a salad and a piece of cheesecake and I eat that for both my meals. When I do that, I lose weight and feel so much better. Bonus is again- I look sooo forward to it and it tastes even better!"
hit:2175_conv:4351,utterance,listener,I'm glad you seem to have it all figured out.
hit:6322_conv:12645,situation,none,Tomorrow is my birthday! I am so stoked!
hit:6322_conv:12645,utterance,speaker,Tomorrow is my birthday party. I am so stoked!
hit:6322_conv:12645,utterance,listener,"Wow, how exciting!!  It's been a long time since I've had a birthday party - are you going anywhere special?"
hit:6322_conv:12645,utterance,speaker,Nope! But I am having all my friends over. Can't wait to see the cool gifts they got me!
hit:6322_conv:12645,utterance,listener,"OOOO I love gifts!!!  I know it's never ""about the gift"" but ok, it is SO nice to get presents!!"
hit:7287_conv:14575,situation,none,i cant wait for monday!
hit:7287_conv:14575,utterance,speaker,i cant wait for monday!
hit:7287_conv:14575,utterance,listener,Why's that
hit:7287_conv:14575,utterance,speaker,kids start school
hit:7287_conv:14575,utterance,listener,Oh I feel ya.  No kids yet so I'm soaking up all the freedom I can hahaha
