Dialog_ID,Type,Actor,Text
hit:6773_conv:13547,utterance,listener,Yikes. organic chemistry was the last chemistry class I took.     Yuck reaction mechanisms... sn1 sn2 etc.
hit:6773_conv:13547,utterance,speaker,Exactly it's difficult to remember all that stuff.
hit:6773_conv:13547,utterance,listener,yeah I wasn't a huge fan of the class.
hit:6773_conv:13547,utterance,speaker,What was your favorite class?
hit:6773_conv:13547,utterance,listener,Depends on what way you're talking about Maybe physics 1 or maybe calc II.  Thats where things really started to come together for how things work +  the math to understand how things work.
hit:1696_conv:3392,situation,none,Today I was able to accomplish all my goals i set to do. I couldn't be happier with myself.
hit:1696_conv:3392,utterance,speaker,I feel so much better when i complete the goals I set for myself.
hit:1696_conv:3392,utterance,listener,I know what you mean. It is always a reason to be proud.
hit:1696_conv:3392,utterance,speaker,"Do you set goals for yourself? If so, what are your common goals?"
hit:1696_conv:3392,utterance,listener,I just set short term goals along the way.
hit:1696_conv:3392,utterance,speaker,What has been your most recent goal?
hit:4607_conv:9215,situation,none,"Last week, a guy tried to robbed me. I was able to fight him and make run away. I am so proud about myself."
hit:4607_conv:9215,utterance,speaker,"Last week, a guy tried to robbed me. I was able to fight him and make run away. I am so proud about myself."
hit:4607_conv:9215,utterance,listener,Good job! Did you inform the police about this?
hit:4607_conv:9215,utterance,speaker,"Yes, I went to police station but I feel that they are useless most of time."
hit:4607_conv:9215,utterance,listener,Ha! I agree. its good that you took matters into your own hands.
hit:6704_conv:13408,situation,none,I won first place in a chili cooking competition at work today.
hit:6704_conv:13408,utterance,speaker,I won first place in a chili cooking competition at work today.
hit:6704_conv:13408,utterance,listener,Did you get a nice prize for it?
hit:6704_conv:13408,utterance,speaker,A $50  gift card and bragging rights.
hit:6704_conv:13408,utterance,listener,"That's amazing, how many people entered?"
hit:6704_conv:13408,utterance,speaker,About 15.
hit:6704_conv:13408,utterance,listener,"Huge win, do you plan on entering again next year?"
hit:6704_conv:13408,utterance,speaker,I'll probably give it a try. They do little events like this a few times a year.
hit:6704_conv:13408,utterance,listener,Maybe if there's a hot dog one I can enter it too.
hit:2663_conv:5327,situation,none,"My son has been going through the college application process. He did really well on his SATs, so well that he go accepted into Harvard."
hit:2663_conv:5327,utterance,speaker,My son is starting college this fall. The application process was very long and stressful. He studied really hard and did great on his SATs. He actually ended up getting accepted at Harvard!
hit:2663_conv:5327,utterance,listener,"That's great, congratulations"
hit:2663_conv:5327,utterance,speaker,Thank you very much! I'm really amazed at his work!
hit:2663_conv:5327,utterance,listener,He will turn out to be a great man
hit:7254_conv:14509,situation,none,I finally reached my weight loss target.
hit:7254_conv:14509,utterance,speaker,I finally reached my weight loss target which I have chasing for 6 months.
hit:7254_conv:14509,utterance,listener,"thats honestly amazing, keep it up and never go back."
hit:7254_conv:14509,utterance,speaker,Thank you. I am so proud of myself and that gives me even more motivation!
hit:7254_conv:14509,utterance,listener,"yes, i have been fighting my weight my whole life."
hit:8102_conv:16205,situation,none,I graudated with a mechanical engineering degree in may.
hit:8102_conv:16205,utterance,speaker,I graudated with a mechanical engineering degree in may.
hit:8102_conv:16205,utterance,listener,oh thats sweet. congrats
hit:8102_conv:16205,utterance,speaker,Thanks. I'm looking for a job now.
hit:8102_conv:16205,utterance,listener,im sure it wont take you long with that degree
hit:8102_conv:16205,utterance,speaker,"Its not the greatest job market with the oil and gas sitation the way it is now but, i'm optimistic."
hit:847_conv:1694,situation,none,I passed all of my summer classes! Those are the hardest.
hit:847_conv:1694,utterance,speaker,I took classes this summer and passed all of them.
hit:847_conv:1694,utterance,listener,Woo hoo! Congratulations! You must be super proud of yourse.f
hit:847_conv:1694,utterance,speaker,I am. Summer is the hardest because the classes are shorter and all of the parties.
hit:847_conv:1694,utterance,listener,What classes did you take?
hit:847_conv:1694,utterance,speaker,"spanish, math, psych"
hit:847_conv:1694,utterance,listener,Which math class did you take?
hit:847_conv:1694,utterance,speaker,it was basic college math.
hit:847_conv:1694,utterance,listener,Oh okay. I bet psychology was an interesting course.
hit:5713_conv:11426,situation,none,My little brother baseball team won the whole tournament!
hit:5713_conv:11426,utterance,speaker,"My little brothers team were the campions, I couldnt believe it"
hit:5713_conv:11426,utterance,listener,Good for him. What sport do they play and was it any of that state level competitions?
hit:5713_conv:11426,utterance,speaker,"He is just a little baseball player now, But I have high hopes for him"
hit:5713_conv:11426,utterance,listener,Seems promising. What position does he play?
hit:4013_conv:8026,situation,none,I was able to achieve my diet goals finally. It has been one year that I am diet.
hit:4013_conv:8026,utterance,speaker,I was able to achieve my diet goals finally. It has been one year that I am on diet.
hit:4013_conv:8026,utterance,listener,Congratulations on making a plan and sticking with it. What kind of diet are you doing?
hit:4013_conv:8026,utterance,speaker,I wanted to loose weight. I proud of myself to have finally acheived my goals.
hit:4013_conv:8026,utterance,listener,You can do anything (realistically) as long as you stay consistent and take it one day at a time!
hit:7281_conv:14562,situation,none,I've got enough self-esteem to know when it's a good time to party and when it's a good time to stay in.  I'm happy that I've got more self-discipline than most of my friends.  Which also explains how most of them are broke and I'm not.
hit:7281_conv:14562,utterance,speaker,I'm happy that I've got more maturity and self-discipline than most of my friends.  Based on my bank account and current income I can tell hen it's a good time to party and when it's a good time to stay in.  This situation also explains why most of them are broke and I'm not.
hit:7281_conv:14562,utterance,listener,thats cool
hit:7281_conv:14562,utterance,speaker,Yup. Are you staying in or going out tonight
hit:7281_conv:14562,utterance,listener,im staying in.. its raining cats and dogs
hit:3284_conv:6568,situation,none,My daughter just graduated college with honors. she is the first one in the past 3 generations to go to college.
hit:3284_conv:6568,utterance,speaker,My daughter just graduated college with honors.
hit:3284_conv:6568,utterance,listener,Congratulations.You must be very proud of her.
hit:3284_conv:6568,utterance,speaker,Thanks! I sure am. She is the first in 3 generations to even go to college!
hit:3284_conv:6568,utterance,listener,I am sure she will graduate with honors and get a great job
hit:194_conv:388,situation,none,I am so proud about myself. I just got promoted.
hit:194_conv:388,utterance,speaker,"""I am so proud about myself. I just got promoted at my firm."
hit:194_conv:388,utterance,listener,Good job! I am sure that took a lot of hard work!
hit:194_conv:388,utterance,speaker,You have no idea. I have been waiting 3 years for that promotion.
hit:194_conv:388,utterance,listener,I am sure that was stressful that whole time
hit:7464_conv:14928,situation,none,"My son has not always been a strong swimmer.  During this summer, he spent a lot more time in the pool developing his swimming skills.  I had not yet seen this change in him.  Tonight, he was diving off the side and off the diving board.  Talk about a bragging papa!  That's me!"
hit:7464_conv:14928,utterance,speaker,"I just have to brag on my son.  He hasn't always been a strong swimmer, but tonight, after a summer of practice, I was able to see his amazing improvement!"
hit:7464_conv:14928,utterance,listener,That is amazing hard work pays off and I think it is great that our kids know how to swim.
hit:7464_conv:14928,utterance,speaker,"I agree.  He was never timid about swimming, but he just wasn't real good.  But tonight, he was diving (more of a belly flop) and swimming on the deep end."
hit:7464_conv:14928,utterance,listener,How old is he that is great my daughter is 5 I think that will be one of my goals for the remainder of the summer teaching her the basics of swimming without her life jacket.
hit:7464_conv:14928,utterance,speaker,"He is 10.  He has been around water for most of his life; but like I said, he hasn't always been strong.  This summer, he saw the need to improve.  I think that he took his own initiative is what has thrilled me the most."
hit:6198_conv:12396,situation,none,My brother got a work bonus today. I was real happy for him
hit:6198_conv:12396,utterance,speaker,My brother got a bonus at work. I was real happy with him
hit:6198_conv:12396,utterance,listener,He works for you?
hit:6198_conv:12396,utterance,speaker,"No, I wish he did though"
hit:6198_conv:12396,utterance,listener,What does he do for work? Bonuses are always nice.
hit:5709_conv:11418,situation,none,I am glad I stuck with my job. I knew my supervisor would last for long
hit:5709_conv:11418,utterance,speaker,I am glad I didnt quit my job last month
hit:5709_conv:11418,utterance,listener,Yes! I always regret when I impulse quit a job.
hit:5709_conv:11418,utterance,speaker,MY supervisor was fired and now its better
hit:5709_conv:11418,utterance,listener,Yes! was he a bad boss?
hit:5709_conv:11418,utterance,speaker,Terrible
hit:4923_conv:9846,situation,none,I just completed my first 12 mile Tough Mudder!  I couldn't be more happy and pleased with myself!
hit:4923_conv:9846,utterance,speaker,I just completed my first 12 mile Tough Mudder! I couldn't be more happy and pleased with myself!
hit:4923_conv:9846,utterance,listener,What is that?
hit:4923_conv:9846,utterance,speaker,"It is an obstacle race!  You run, climb walls, crawl in mud, and all kinds of other physical challenges!"
